ID_bien;Surface Carrez du 1er lot;Code type local;Type local;Nombre pieces principales;ID_commune
26470;34.81;2;Appartement;1;26470
26471;65.92;2;Appartement;3;26471
26472;36.34;2;Appartement;2;26472
26473;60.72;2;Appartement;3;26473
26474;70;2;Appartement;3;26474
26475;91.07;2;Appartement;4;26475
26476;21.54;2;Appartement;1;26476
26477;20.5;2;Appartement;1;26477
26478;21.13;2;Appartement;1;26478
26479;26.72;2;Appartement;1;26479
26480;39.39;2;Appartement;2;26480
26481;42.47;2;Appartement;2;26481
26482;30.69;2;Appartement;1;26482
26483;68.74;2;Appartement;4;26483
26484;49.45;1;Maison;1;26484
26485;17.75;2;Appartement;1;26485
26486;28.73;2;Appartement;2;26486
26487;68.02;2;Appartement;3;26487
26488;41.57;2;Appartement;2;26488
26489;29.95;2;Appartement;2;26489
26490;19.04;2;Appartement;1;26490
26491;64.46;2;Appartement;4;26491
26492;53.95;2;Appartement;3;26492
26493;27.5;2;Appartement;2;26493
26494;51.05;2;Appartement;2;26494
26495;49.04;2;Appartement;3;26495
26496;50.54;2;Appartement;3;26496
26497;65.95;2;Appartement;3;26497
26498;46.1;2;Appartement;2;26498
26499;55.15;2;Appartement;3;26499
26500;67.86;2;Appartement;4;26500
26501;80.36;2;Appartement;5;26501
26502;73.02;2;Appartement;3;26502
26503;64.05;2;Appartement;3;26503
26504;52.03;2;Appartement;3;26504
26505;86.57;2;Appartement;4;26505
26506;49.17;2;Appartement;3;26506
26507;29.26;2;Appartement;1;26507
26508;70.56;2;Appartement;3;26508
26509;68.12;2;Appartement;3;26509
26510;19.12;2;Appartement;1;26510
26511;66.07;2;Appartement;4;26511
26512;31.49;2;Appartement;2;26512
26513;37.3;2;Appartement;1;26513
26514;13.1;2;Appartement;1;26514
26515;32.35;2;Appartement;3;26515
26516;27.4;2;Appartement;2;26516
26517;55.65;2;Appartement;3;26517
26518;65.69;2;Appartement;3;26518
26519;42;1;Maison;2;26519
26520;41.8;2;Appartement;2;26520
26521;42.6;1;Maison;2;26521
26522;59.6;2;Appartement;3;26522
26523;27.32;1;Maison;2;26523
26524;11.28;2;Appartement;1;26524
26525;58.39;2;Appartement;3;26525
26526;24.08;1;Maison;2;26526
26527;77.61;2;Appartement;4;26527
26528;38.12;2;Appartement;2;26528
26529;20.75;2;Appartement;1;26529
26530;78.24;2;Appartement;3;26530
26531;61.55;2;Appartement;3;26531
26532;47.77;2;Appartement;2;26532
26533;55.62;2;Appartement;4;26533
26534;56.21;2;Appartement;3;26534
26535;46.8;2;Appartement;2;26535
26536;37;2;Appartement;2;26536
26537;10.6;2;Appartement;3;26537
26538;50.4;2;Appartement;3;26538
26539;88.9;2;Appartement;4;26539
26540;49.88;2;Appartement;3;26540
26541;60.2;2;Appartement;4;26541
26542;36.54;2;Appartement;2;26542
26543;77.18;2;Appartement;4;26543
26544;40.94;2;Appartement;3;26544
26545;35.3;2;Appartement;2;26545
26546;96.88;2;Appartement;3;26546
26547;17.75;2;Appartement;1;26547
26548;11.44;2;Appartement;1;26548
26549;36.96;2;Appartement;2;26549
26550;64.35;2;Appartement;3;26550
26551;65.26;2;Appartement;3;26551
26552;97.1;2;Appartement;5;26552
26553;62.29;2;Appartement;3;26553
26554;65.73;2;Appartement;3;26554
26555;66.94;2;Appartement;4;26555
26556;95.39;2;Appartement;4;26556
26557;21;2;Appartement;1;26557
26558;74.93;2;Appartement;4;26558
26559;35.63;2;Appartement;2;26559
26560;48.47;2;Appartement;2;26560
26561;42.32;2;Appartement;2;26561
26562;21.45;2;Appartement;2;26562
26563;65.9;2;Appartement;4;26563
26564;42.15;2;Appartement;2;26564
26565;90.53;2;Appartement;4;26565
26566;61;2;Appartement;3;26566
26567;78.51;2;Appartement;5;26567
26568;73.01;2;Appartement;4;26568
26569;39.48;2;Appartement;2;26569
26570;74.58;2;Appartement;4;26570
26571;31.9;2;Appartement;2;26571
26572;27.03;2;Appartement;1;26572
26573;51;2;Appartement;2;26573
26574;37.87;2;Appartement;1;26574
26575;57.87;2;Appartement;2;26575
26576;65.61;2;Appartement;3;26576
26577;52;2;Appartement;2;26577
26578;67.11;2;Appartement;3;26578
26579;51.49;2;Appartement;3;26579
26580;56.02;2;Appartement;4;26580
26581;87.87;2;Appartement;4;26581
26582;66.51;2;Appartement;4;26582
26583;44.04;1;Maison;4;26583
26584;41.27;2;Appartement;2;26584
26585;17.85;2;Appartement;1;26585
26586;44.45;2;Appartement;2;26586
26587;42.71;2;Appartement;1;26587
26588;68.56;2;Appartement;3;26588
26589;81.82;2;Appartement;4;26589
26590;32.96;2;Appartement;2;26590
26591;25.09;2;Appartement;1;26591
26592;41;2;Appartement;3;26592
26593;45.07;2;Appartement;2;26593
26594;73.87;2;Appartement;2;26594
26595;62.91;2;Appartement;3;26595
26596;61.28;2;Appartement;3;26596
26597;86;2;Appartement;4;26597
26598;33.63;2;Appartement;1;26598
26599;55.53;2;Appartement;3;26599
26600;86.87;2;Appartement;4;26600
26601;78.85;2;Appartement;4;26601
26602;71.07;2;Appartement;3;26602
26603;57;2;Appartement;3;26603
26604;39.91;2;Appartement;2;26604
26605;67.31;2;Appartement;3;26605
26606;70.45;2;Appartement;4;26606
26607;58.06;2;Appartement;3;26607
26608;18.09;2;Appartement;1;26608
26609;67.15;2;Appartement;4;26609
26610;60.76;2;Appartement;4;26610
26611;25.98;2;Appartement;1;26611
26612;66.42;2;Appartement;3;26612
26613;47.7;2;Appartement;2;26613
26614;39.24;2;Appartement;2;26614
26615;54;2;Appartement;3;26615
26616;60.86;2;Appartement;3;26616
26617;10.2;2;Appartement;1;26617
26618;46.58;2;Appartement;3;26618
26619;59.86;2;Appartement;3;26619
26620;36.25;2;Appartement;2;26620
26621;38.35;2;Appartement;2;26621
26622;49.7;2;Appartement;2;26622
26623;51.1;2;Appartement;3;26623
26624;86.73;1;Maison;4;26624
26625;68.26;2;Appartement;3;26625
26626;69.83;2;Appartement;4;26626
26627;23.57;2;Appartement;1;26627
26628;67.33;2;Appartement;3;26628
26629;22.47;2;Appartement;2;26629
26630;30.12;2;Appartement;1;26630
26631;49.53;2;Appartement;2;26631
26632;63.85;2;Appartement;3;26632
26633;46.79;2;Appartement;2;26633
26634;63.02;2;Appartement;4;26634
26635;45.17;2;Appartement;2;26635
26636;63.66;2;Appartement;3;26636
26637;84.89;2;Appartement;4;26637
26638;50.31;2;Appartement;3;26638
26639;53.8;2;Appartement;3;26639
26640;45.07;2;Appartement;3;26640
26641;60.02;2;Appartement;3;26641
26642;67.38;2;Appartement;4;26642
26643;90.43;2;Appartement;5;26643
26644;32.64;2;Appartement;2;26644
26645;57.05;2;Appartement;3;26645
26646;81.45;2;Appartement;4;26646
26647;33.43;2;Appartement;2;26647
26648;42.22;2;Appartement;3;26648
26649;73.45;1;Maison;3;26649
26650;23;2;Appartement;1;26650
26651;44.06;2;Appartement;2;26651
26652;50.2;2;Appartement;2;26652
26653;76;1;Maison;3;26653
26654;46.16;2;Appartement;3;26654
26655;27.12;2;Appartement;1;26655
26656;35.21;2;Appartement;1;26656
26657;104.73;1;Maison;3;26657
26658;68.24;2;Appartement;3;26658
26659;48.21;2;Appartement;2;26659
26660;85.55;2;Appartement;4;26660
26661;31.68;2;Appartement;2;26661
26662;62.77;2;Appartement;4;26662
26663;30.3;2;Appartement;1;26663
26664;46.3;2;Appartement;2;26664
26665;56.72;2;Appartement;3;26665
26666;85.05;2;Appartement;4;26666
26667;87.24;2;Appartement;4;26667
26668;89.1;1;Maison;4;26668
26669;33.67;2;Appartement;2;26669
26670;78.21;2;Appartement;4;26670
26671;41.47;2;Appartement;2;26671
26672;60.83;2;Appartement;3;26672
26673;69.04;2;Appartement;4;26673
26674;66.84;2;Appartement;3;26674
26675;89.2;2;Appartement;4;26675
26676;26;2;Appartement;2;26676
26677;62.85;2;Appartement;4;26677
26678;65.41;2;Appartement;3;26678
26679;62.88;2;Appartement;4;26679
26680;51.28;2;Appartement;2;26680
26681;82.65;2;Appartement;4;26681
26682;67.5;2;Appartement;3;26682
26683;50.58;2;Appartement;3;26683
26684;75.37;2;Appartement;3;26684
26685;63.04;2;Appartement;4;26685
26686;46.25;2;Appartement;3;26686
26687;56;1;Maison;4;26687
26688;24.2;2;Appartement;3;26688
26689;25;2;Appartement;2;26689
26690;43.01;2;Appartement;2;26690
26691;41.78;2;Appartement;3;26691
26692;75.85;1;Maison;4;26692
26693;41.86;2;Appartement;2;26693
26694;117.76;1;Maison;6;26694
26695;65.28;2;Appartement;3;26695
26696;19.47;2;Appartement;1;26696
26697;67.55;2;Appartement;3;26697
26698;46.26;2;Appartement;2;26698
26699;41.05;2;Appartement;2;26699
26700;68.57;2;Appartement;3;26700
26701;70.56;1;Maison;3;26701
26702;27.5;2;Appartement;1;26702
26703;21.05;2;Appartement;2;26703
26704;31.31;2;Appartement;1;26704
26705;29.73;2;Appartement;2;26705
26706;61.83;2;Appartement;4;26706
26707;52.08;2;Appartement;3;26707
26708;65.68;2;Appartement;4;26708
26709;64.91;2;Appartement;4;26709
26710;44.57;2;Appartement;2;26710
26711;52.24;2;Appartement;3;26711
26712;38.98;2;Appartement;2;26712
26713;44.51;2;Appartement;2;26713
26714;72.16;2;Appartement;3;26714
26715;48.08;2;Appartement;2;26715
26716;33.5;2;Appartement;2;26716
26717;44.27;2;Appartement;2;26717
26718;44.17;2;Appartement;2;26718
26719;69.8;2;Appartement;3;26719
26720;18.26;2;Appartement;1;26720
26721;114.58;2;Appartement;4;26721
26722;32.85;2;Appartement;2;26722
26723;45.66;2;Appartement;2;26723
26724;83.09;1;Maison;4;26724
26725;49.1;2;Appartement;2;26725
26726;108.58;1;Maison;3;26726
26727;68.86;2;Appartement;4;26727
26728;27.68;2;Appartement;1;26728
26729;51.92;2;Appartement;2;26729
26730;56.95;2;Appartement;2;26730
26731;63.09;2;Appartement;4;26731
26732;104.56;2;Appartement;6;26732
26733;52.6;2;Appartement;2;26733
26734;42.48;2;Appartement;3;26734
26735;71.57;2;Appartement;3;26735
26736;22.84;2;Appartement;2;26736
26737;44.7;2;Appartement;2;26737
26738;52.45;2;Appartement;2;26738
26739;72.95;2;Appartement;3;26739
26740;80.2;2;Appartement;3;26740
26741;23.76;2;Appartement;1;26741
26742;116.14;1;Maison;4;26742
26743;61.7;2;Appartement;3;26743
26744;17.77;2;Appartement;1;26744
26745;62.78;2;Appartement;4;26745
26746;34.02;2;Appartement;2;26746
26747;41.35;2;Appartement;2;26747
26748;50;2;Appartement;3;26748
26749;88.62;2;Appartement;4;26749
26750;61.39;1;Maison;3;26750
26751;53.63;2;Appartement;3;26751
26752;43.34;2;Appartement;2;26752
26753;77.04;1;Maison;4;26753
26754;63.02;2;Appartement;3;26754
26755;64.37;2;Appartement;4;26755
26756;80.6;2;Appartement;4;26756
26757;58.26;2;Appartement;3;26757
26758;37.52;2;Appartement;2;26758
26759;37.14;2;Appartement;2;26759
26760;50.38;2;Appartement;3;26760
26761;76.73;2;Appartement;3;26761
26762;34.42;2;Appartement;2;26762
26763;43.49;2;Appartement;2;26763
26764;37.08;2;Appartement;2;26764
26765;58.15;2;Appartement;3;26765
26766;65.53;2;Appartement;3;26766
26767;65.99;2;Appartement;4;26767
26768;63.12;1;Maison;3;26768
26769;68.06;2;Appartement;4;26769
26770;58.86;2;Appartement;3;26770
26771;33.27;2;Appartement;2;26771
26772;103.03;2;Appartement;4;26772
26773;64.63;1;Maison;3;26773
26774;82.76;2;Appartement;4;26774
26775;34.07;2;Appartement;2;26775
26776;54.38;2;Appartement;3;26776
26777;26.68;2;Appartement;2;26777
26778;75.63;2;Appartement;5;26778
26779;29.02;2;Appartement;2;26779
26780;54.63;2;Appartement;3;26780
26781;70.33;2;Appartement;4;26781
26782;75.52;2;Appartement;5;26782
26783;67.3;2;Appartement;3;26783
26784;50.75;2;Appartement;3;26784
26785;132.89;1;Maison;5;26785
26786;45.76;2;Appartement;2;26786
26787;55.95;2;Appartement;3;26787
26788;69.88;2;Appartement;3;26788
26789;24.01;2;Appartement;1;26789
26790;57.16;2;Appartement;4;26790
26791;35;2;Appartement;2;26791
26792;75.01;2;Appartement;4;26792
26793;64.09;2;Appartement;3;26793
26794;68.03;2;Appartement;3;26794
26795;90.4;2;Appartement;5;26795
26796;47.35;2;Appartement;3;26796
26797;80.87;2;Appartement;4;26797
26798;27.4;2;Appartement;2;26798
26799;72.6;2;Appartement;3;26799
26800;103.25;2;Appartement;4;26800
26801;34.19;2;Appartement;1;26801
26802;51.23;2;Appartement;2;26802
26803;68.15;2;Appartement;2;26803
26804;31.7;2;Appartement;1;26804
26805;92.7;2;Appartement;5;26805
26806;54.62;2;Appartement;2;26806
26807;36.45;2;Appartement;2;26807
26808;51.13;1;Maison;2;26808
26809;66.69;2;Appartement;4;26809
26810;19.6;2;Appartement;1;26810
26811;129.12;2;Appartement;3;26811
26812;36.23;2;Appartement;2;26812
26813;60.85;2;Appartement;3;26813
26814;60.58;2;Appartement;4;26814
26815;30.97;2;Appartement;2;26815
26816;78.16;2;Appartement;5;26816
26817;95.97;2;Appartement;5;26817
26818;37.88;2;Appartement;2;26818
26819;43.61;2;Appartement;2;26819
26820;44.71;2;Appartement;2;26820
26821;39.82;2;Appartement;2;26821
26822;53.26;2;Appartement;2;26822
26823;69.66;2;Appartement;3;26823
26824;54.43;2;Appartement;3;26824
26825;62.02;2;Appartement;4;26825
26826;64.09;2;Appartement;4;26826
26827;53.34;2;Appartement;3;26827
26828;17.39;2;Appartement;1;26828
26829;67.94;2;Appartement;3;26829
26830;37.16;2;Appartement;2;26830
26831;42.4;2;Appartement;2;26831
26832;41.98;2;Appartement;2;26832
26833;77.8;2;Appartement;5;26833
26834;55.14;2;Appartement;3;26834
26835;64.27;2;Appartement;3;26835
26836;80.29;2;Appartement;4;26836
26837;65.11;2;Appartement;3;26837
26838;31.09;2;Appartement;2;26838
26839;72.13;2;Appartement;3;26839
26840;27.94;2;Appartement;1;26840
26841;88.22;2;Appartement;4;26841
26842;90.63;2;Appartement;4;26842
26843;56.92;2;Appartement;3;26843
26844;51.61;2;Appartement;2;26844
26845;44.99;2;Appartement;2;26845
26846;64.95;2;Appartement;4;26846
26847;65.65;2;Appartement;3;26847
26848;21.68;2;Appartement;1;26848
26849;57.4;2;Appartement;2;26849
26850;103.94;1;Maison;4;26850
26851;52.53;2;Appartement;2;26851
26852;18.39;2;Appartement;1;26852
26853;62.66;2;Appartement;4;26853
26854;64.31;2;Appartement;4;26854
26855;30.6;2;Appartement;2;26855
26856;66.59;2;Appartement;4;26856
26857;58.37;2;Appartement;3;26857
26858;92.89;2;Appartement;5;26858
26859;46.86;2;Appartement;2;26859
26860;75.89;2;Appartement;4;26860
26861;55.85;2;Appartement;3;26861
26862;110.3;1;Maison;5;26862
26863;57.81;2;Appartement;3;26863
26864;37.1;2;Appartement;3;26864
26865;20.38;2;Appartement;1;26865
26866;40.34;2;Appartement;2;26866
26867;41.19;2;Appartement;2;26867
26868;51.88;2;Appartement;4;26868
26869;67.53;2;Appartement;4;26869
26870;47.57;2;Appartement;2;26870
26871;42.19;2;Appartement;2;26871
26872;56.27;2;Appartement;3;26872
26873;20.5;2;Appartement;1;26873
26874;57.89;2;Appartement;2;26874
26875;45.01;2;Appartement;2;26875
26876;57.27;2;Appartement;1;26876
26877;50;2;Appartement;2;26877
26878;48.16;2;Appartement;2;26878
26879;49.13;2;Appartement;2;26879
26880;35.66;2;Appartement;2;26880
26881;23.54;2;Appartement;1;26881
26882;61.27;2;Appartement;4;26882
26883;69.41;2;Appartement;3;26883
26884;24.34;2;Appartement;2;26884
26885;40.72;2;Appartement;2;26885
26886;39.2;2;Appartement;2;26886
26887;44.64;1;Maison;3;26887
26888;65.88;2;Appartement;4;26888
26889;40.33;2;Appartement;2;26889
26890;41.3;2;Appartement;1;26890
26891;77.37;2;Appartement;4;26891
26892;73.6;2;Appartement;2;26892
26893;29.68;2;Appartement;1;26893
26894;43.83;2;Appartement;2;26894
26895;59.13;2;Appartement;3;26895
26896;41.37;2;Appartement;2;26896
26897;76.96;2;Appartement;4;26897
26898;58.05;2;Appartement;2;26898
26899;53.99;2;Appartement;3;26899
26900;59.71;2;Appartement;3;26900
26901;64.19;2;Appartement;3;26901
26902;17.4;2;Appartement;1;26902
26903;169.31;1;Maison;5;26903
26904;85.48;2;Appartement;4;26904
26905;40.64;2;Appartement;2;26905
26906;56.43;2;Appartement;3;26906
26907;65.16;2;Appartement;3;26907
26908;68.83;2;Appartement;3;26908
26909;70.7;2;Appartement;5;26909
26910;65.73;2;Appartement;3;26910
26911;61.95;2;Appartement;3;26911
26912;54.64;2;Appartement;3;26912
26913;88.76;2;Appartement;4;26913
26914;69.15;2;Appartement;3;26914
26915;84.83;2;Appartement;4;26915
26916;50.02;2;Appartement;3;26916
26917;26.53;2;Appartement;2;26917
26918;62.75;2;Appartement;4;26918
26919;65.82;2;Appartement;3;26919
26920;49.54;2;Appartement;2;26920
26921;96.43;1;Maison;4;26921
26922;21.04;2;Appartement;1;26922
26923;83.3;2;Appartement;4;26923
26924;66.52;2;Appartement;3;26924
26925;85.34;2;Appartement;4;26925
26926;51.08;2;Appartement;3;26926
26927;30.49;2;Appartement;1;26927
26928;69.12;2;Appartement;2;26928
26929;64.14;2;Appartement;3;26929
26930;55.54;2;Appartement;3;26930
26931;47.45;2;Appartement;2;26931
26932;63.7;2;Appartement;3;26932
26933;34.87;2;Appartement;1;26933
26934;59.34;2;Appartement;3;26934
26935;55.56;2;Appartement;3;26935
26936;50.91;2;Appartement;2;26936
26937;38.29;2;Appartement;3;26937
26938;41.79;1;Maison;2;26938
26939;37.99;2;Appartement;2;26939
26940;45.01;2;Appartement;2;26940
26941;25;2;Appartement;3;26941
26942;66;2;Appartement;4;26942
26943;66.66;2;Appartement;4;26943
26944;64.8;2;Appartement;3;26944
26945;68.34;2;Appartement;4;26945
26946;67.31;2;Appartement;4;26946
26947;32.17;2;Appartement;1;26947
26948;67.35;2;Appartement;4;26948
26949;42.23;2;Appartement;2;26949
26950;11.52;2;Appartement;4;26950
26951;38.5;2;Appartement;2;26951
26952;54.18;2;Appartement;3;26952
26953;34.24;2;Appartement;3;26953
26954;67.94;2;Appartement;4;26954
26955;78.89;2;Appartement;3;26955
26956;72.13;2;Appartement;4;26956
26957;66.25;2;Appartement;4;26957
26958;48.44;1;Maison;3;26958
26959;99.62;2;Appartement;5;26959
26960;47.02;2;Appartement;2;26960
26961;32.67;2;Appartement;2;26961
26962;39.29;2;Appartement;1;26962
26963;64.34;2;Appartement;3;26963
26964;66.26;2;Appartement;3;26964
26965;50.14;2;Appartement;3;26965
26966;79.58;1;Maison;3;26966
26967;84.08;2;Appartement;4;26967
26968;34.05;2;Appartement;2;26968
26969;39.81;2;Appartement;2;26969
26970;40.54;2;Appartement;2;26970
26971;23.77;2;Appartement;1;26971
26972;42.9;2;Appartement;2;26972
26973;54.92;2;Appartement;3;26973
26974;100.05;1;Maison;5;26974
26975;41.13;2;Appartement;3;26975
26976;35.91;2;Appartement;2;26976
26977;43.8;2;Appartement;2;26977
26978;52.44;2;Appartement;3;26978
26979;78.86;2;Appartement;4;26979
26980;20.81;2;Appartement;1;26980
26981;80.94;2;Appartement;3;26981
26982;64.09;2;Appartement;4;26982
26983;39.07;2;Appartement;2;26983
26984;48.48;2;Appartement;2;26984
26985;60.3;2;Appartement;4;26985
26986;30.78;2;Appartement;1;26986
26987;58.91;2;Appartement;2;26987
26988;31.94;2;Appartement;1;26988
26989;21.07;2;Appartement;1;26989
26990;54.1;2;Appartement;3;26990
26991;65.25;2;Appartement;3;26991
26992;20.19;2;Appartement;1;26992
26993;52.65;2;Appartement;3;26993
26994;63.85;2;Appartement;3;26994
26995;16.04;2;Appartement;1;26995
26996;18.48;1;Maison;1;26996
26997;55.82;2;Appartement;3;26997
26998;127.7;2;Appartement;2;26998
26999;59.02;2;Appartement;3;26999
27000;73.9;2;Appartement;4;27000
27001;68.12;2;Appartement;4;27001
27002;38.12;2;Appartement;2;27002
27003;28.76;2;Appartement;2;27003
27004;45.57;1;Maison;2;27004
27005;33.76;2;Appartement;2;27005
27006;16.52;2;Appartement;3;27006
27007;70.16;2;Appartement;4;27007
27008;31.4;2;Appartement;2;27008
27009;75.45;2;Appartement;4;27009
27010;97.09;1;Maison;4;27010
27011;39.94;2;Appartement;3;27011
27012;24.86;2;Appartement;2;27012
27013;45.08;2;Appartement;2;27013
27014;46.66;2;Appartement;2;27014
27015;60.32;2;Appartement;3;27015
27016;265.49;2;Appartement;3;27016
27017;27.96;2;Appartement;1;27017
27018;52.5;2;Appartement;3;27018
27019;86.13;2;Appartement;4;27019
27020;54.08;2;Appartement;3;27020
27021;76.01;2;Appartement;5;27021
27022;25.29;2;Appartement;1;27022
27023;29.29;2;Appartement;1;27023
27024;100.14;2;Appartement;4;27024
27025;66.08;2;Appartement;4;27025
27026;56.25;2;Appartement;3;27026
27027;76.32;1;Maison;4;27027
27028;31.63;2;Appartement;1;27028
27029;33.85;2;Appartement;2;27029
27030;52.48;1;Maison;3;27030
27031;79.49;2;Appartement;4;27031
27032;49.46;2;Appartement;2;27032
27033;90.94;2;Appartement;4;27033
27034;66.22;2;Appartement;4;27034
