ID_vente;Date mutation;Valeur fonciere;ID_bien
990;2020-02-18;95000;990
991;2020-01-30;145000;991
992;2020-02-11;2220000;992
993;2020-01-31;1100000;993
994;2020-02-06;169000;994
995;2020-02-05;300000;995
996;2020-02-11;420000;996
997;2020-02-14;104000;997
998;2020-02-13;137000;998
999;2020-02-11;152015;999
1000;2020-01-15;117000;1000
1001;2020-02-25;228710;1001
1002;2020-02-26;114000;1002
1003;2020-02-07;273000;1003
1004;2020-02-28;55000;1004
1005;2020-02-14;22000;1005
1006;2020-02-21;258000;1006
1007;2020-02-14;183000;1007
1008;2020-02-14;620000;1008
1009;2020-02-14;325000;1009
1010;2020-02-24;109000;1010
1011;2020-03-02;342000;1011
1012;2020-02-25;50000;1012
1013;2020-02-17;118000;1013
1014;2020-02-18;376890;1014
1015;2020-02-24;325000;1015
1016;2020-02-17;262400;1016
1017;2020-03-04;70000;1017
1018;2020-03-06;131000;1018
1019;2020-02-28;124910;1019
1020;2020-03-13;142718;1020
1021;2020-03-06;332000;1021
1022;2020-03-02;339500;1022
1023;2020-03-05;175000;1023
1024;2020-03-03;104500;1024
1025;2020-03-11;486000;1025
1026;2020-03-20;166070;1026
1027;2020-03-20;159000;1027
1028;2020-03-05;680000;1028
1029;2020-03-12;185000;1029
1030;2020-03-25;139000;1030
1031;2020-03-25;147360;1031
1032;2020-03-10;201000;1032
1033;2020-03-24;80000;1033
1034;2020-03-13;232000;1034
1035;2020-03-13;60500;1035
1036;2020-03-19;480000;1036
1037;2020-03-16;32000;1037
1038;2020-03-03;98000;1038
1039;2020-03-26;101000;1039
1040;2020-03-26;202000;1040
1041;2020-03-20;205000;1041
1042;2020-03-26;240000;1042
1043;2020-03-12;268000;1043
1044;2020-03-17;243000;1044
1045;2020-03-26;74000;1045
1046;2020-04-01;275000;1046
1047;2020-04-02;287000;1047
1048;2020-04-03;217000;1048
1049;2020-04-14;147000;1049
1050;2020-04-02;216200;1050
1051;2020-04-22;387400;1051
1052;2020-04-23;179000;1052
1053;2020-04-10;250000;1053
1054;2020-04-23;410000;1054
1055;2020-02-28;215000;1055
1056;2020-04-28;160000;1056
1057;2020-03-27;364000;1057
1058;2020-04-30;125000;1058
1059;2020-04-30;355000;1059
1060;2020-04-30;310000;1060
1061;2020-02-21;101800;1061
1062;2020-03-02;193000;1062
1063;2020-03-02;140000;1063
1064;2020-05-15;570000;1064
1065;2020-05-07;149000;1065
1066;2020-05-15;65000;1066
1067;2020-05-05;223000;1067
1068;2020-04-22;157000;1068
1069;2020-05-12;221770;1069
1070;2020-05-05;219000;1070
1071;2020-05-11;635000;1071
1072;2020-03-06;120000;1072
1073;2020-03-09;130000;1073
1074;2020-05-20;114500;1074
1075;2020-05-12;93000;1075
1076;2020-04-16;255000;1076
1077;2020-03-10;133000;1077
1078;2020-03-10;50000;1078
1079;2020-05-25;167000;1079
1080;2020-05-25;811500;1080
1081;2020-05-14;102000;1081
1082;2020-05-12;180000;1082
1083;2020-03-11;489000;1083
1084;2020-05-27;136000;1084
1085;2020-03-17;151000;1085
1086;2020-05-26;8000;1086
1087;2020-03-17;263000;1087
1088;2020-05-18;187000;1088
1089;2020-05-26;121000;1089
1090;2020-06-02;335000;1090
1091;2020-05-19;205000;1091
1092;2020-05-20;148000;1092
1093;2020-05-20;250000;1093
1094;2020-05-26;177000;1094
1095;2020-05-29;90000;1095
1096;2020-05-25;135000;1096
1097;2020-05-29;172000;1097
1098;2020-04-03;165000;1098
1099;2020-04-21;103000;1099
1100;2020-06-08;130000;1100
1101;2020-04-30;285000;1101
1102;2020-05-26;198500;1102
1103;2020-05-29;122500;1103
1104;2020-06-05;202000;1104
1105;2020-05-20;500000;1105
1106;2020-05-20;560000;1106
1107;2020-04-29;119000;1107
1108;2020-04-30;128000;1108
1109;2020-04-29;154000;1109
1110;2020-05-29;292000;1110
1111;2020-05-14;110000;1111
1112;2020-05-14;311436;1112
1113;2020-06-05;425000;1113
1114;2020-05-29;165000;1114
1115;2020-06-03;350000;1115
1116;2020-06-03;238000;1116
1117;2020-05-14;92000;1117
1118;2020-06-16;282000;1118
1119;2020-06-03;475000;1119
1120;2020-06-03;84200;1120
1121;2020-06-15;111000;1121
1122;2020-06-10;240000;1122
1123;2020-06-11;112000;1123
1124;2020-06-08;103000;1124
1125;2020-06-12;197000;1125
1126;2020-05-29;150000;1126
1127;2020-05-18;435000;1127
1128;2020-06-12;450000;1128
1129;2020-06-15;210000;1129
1130;2020-06-19;122000;1130
1131;2020-06-19;105000;1131
1132;2020-06-18;117000;1132
1133;2020-06-19;145000;1133
1134;2020-05-25;381300;1134
1135;2020-05-25;79000;1135
1136;2020-05-26;235000;1136
1137;2020-06-22;285000;1137
1138;2020-06-18;242000;1138
1139;2020-06-17;395000;1139
1140;2020-06-15;90950;1140
1141;2020-06-23;60000;1141
1142;2020-06-10;260000;1142
1143;2020-06-11;140000;1143
1144;2020-05-26;125000;1144
1145;2020-05-26;345000;1145
1146;2020-06-22;290000;1146
1147;2020-05-27;170000;1147
1148;2020-06-02;185750;1148
1149;2020-06-17;200000;1149
1150;2020-06-11;113000;1150
1151;2020-06-15;138000;1151
1152;2020-01-03;420000;1152
1153;2020-01-16;161100;1153
1154;2020-01-08;195000;1154
1155;2020-01-13;64700;1155
1156;2020-01-14;245000;1156
1157;2020-01-07;73500;1157
1158;2020-01-15;143000;1158
1159;2020-01-10;185000;1159
1160;2020-01-10;780000;1160
1161;2020-01-06;170000;1161
1162;2020-01-22;78000;1162
1163;2020-01-25;39000;1163
1164;2020-01-14;82000;1164
1165;2020-01-27;170000;1165
1166;2020-02-03;107000;1166
1167;2020-01-21;129900;1167
1168;2020-02-05;190000;1168
1169;2020-01-10;175500;1169
1170;2020-01-30;296000;1170
1171;2020-01-27;160000;1171
1172;2020-01-15;185000;1172
1173;2020-02-03;95000;1173
1174;2020-02-03;244285;1174
1175;2020-01-24;230000;1175
1176;2020-02-03;500000;1176
1177;2020-01-22;81500;1177
1178;2020-02-07;135000;1178
1179;2020-01-27;90000;1179
1180;2020-01-27;227500;1180
1181;2020-01-17;347100;1181
1182;2020-01-31;140000;1182
1183;2020-01-28;540000;1183
1184;2020-01-14;73000;1184
1185;2020-01-21;129907;1185
1186;2020-02-07;45000;1186
1187;2020-02-07;80000;1187
1188;2020-01-22;375000;1188
1189;2020-01-30;20000;1189
1190;2020-01-31;88405;1190
1191;2020-02-06;116000;1191
1192;2020-01-20;130000;1192
1193;2020-01-23;980000;1193
1194;2020-02-05;330900;1194
1195;2020-02-18;240000;1195
1196;2020-02-13;217000;1196
1197;2020-02-19;575000;1197
1198;2020-02-05;95850;1198
1199;2020-02-19;86000;1199
1200;2020-01-24;71500;1200
1201;2020-01-21;80000;1201
1202;2020-01-30;87000;1202
1203;2020-02-05;157000;1203
1204;2020-02-19;1996150;1204
1205;2020-02-14;42500;1205
1206;2020-02-07;504000;1206
1207;2020-02-12;60550;1207
1208;2020-02-21;108000;1208
1209;2020-01-31;1380000;1209
1210;2020-02-13;77000;1210
1211;2020-02-06;162000;1211
1212;2020-02-10;130700;1212
1213;2020-02-27;114000;1213
1214;2020-02-14;500000;1214
1215;2020-02-26;137000;1215
1216;2020-02-07;277000;1216
1217;2020-02-12;285000;1217
1218;2020-02-28;430000;1218
1219;2020-02-05;64500;1219
1220;2020-02-11;156000;1220
1221;2020-02-13;835000;1221
1222;2020-03-05;190700;1222
1223;2020-02-05;250000;1223
1224;2020-03-06;305000;1224
1225;2020-02-24;273000;1225
1226;2020-03-07;45000;1226
1227;2020-02-24;315000;1227
1228;2020-03-09;75000;1228
1229;2020-02-20;485000;1229
1230;2020-03-12;65000;1230
1231;2020-03-16;150000;1231
1232;2020-02-14;95000;1232
1233;2020-03-10;470000;1233
1234;2020-03-19;310000;1234
1235;2020-03-03;85250;1235
1236;2020-03-05;365000;1236
1237;2020-03-13;90000;1237
1238;2020-03-11;200000;1238
1239;2020-02-28;64000;1239
1240;2020-03-16;52470;1240
1241;2020-03-10;295000;1241
1242;2020-02-25;267500;1242
1243;2020-03-20;262500;1243
1244;2020-03-17;116000;1244
1245;2020-03-09;107000;1245
1246;2020-04-03;270000;1246
1247;2020-03-25;112880;1247
1248;2020-03-09;320000;1248
1249;2020-03-20;77000;1249
1250;2020-03-12;459000;1250
1251;2020-04-08;150000;1251
1252;2020-03-31;345000;1252
1253;2020-03-27;212500;1253
1254;2020-04-10;80400;1254
1255;2020-03-31;76000;1255
1256;2020-03-27;69000;1256
1257;2020-03-16;1250000;1257
1258;2020-04-15;345000;1258
1259;2020-04-16;60000;1259
1260;2020-04-02;335000;1260
1261;2020-04-27;185500;1261
1262;2020-04-20;39000;1262
1263;2020-04-09;225000;1263
1264;2020-04-09;83450;1264
1265;2020-04-24;395000;1265
1266;2020-04-27;108500;1266
1267;2020-04-22;184000;1267
1268;2020-05-07;47000;1268
1269;2020-04-27;205000;1269
1270;2020-05-06;115000;1270
1271;2020-05-15;12000;1271
1272;2020-04-28;270000;1272
1273;2020-05-14;170000;1273
1274;2020-05-13;58000;1274
1275;2020-05-18;162300;1275
1276;2020-05-25;108500;1276
1277;2020-05-28;210000;1277
1278;2020-05-27;540400;1278
1279;2020-05-07;502000;1279
1280;2020-05-29;387000;1280
1281;2020-05-28;128000;1281
1282;2020-04-30;645000;1282
1283;2020-05-20;300000;1283
1284;2020-06-04;41000;1284
1285;2020-05-20;180000;1285
1286;2020-05-29;67000;1286
1287;2020-05-20;120000;1287
1288;2020-05-15;144000;1288
1289;2020-05-26;139050;1289
1290;2020-06-02;450000;1290
1291;2020-05-20;225187;1291
1292;2020-05-29;52000;1292
1293;2020-05-25;100000;1293
1294;2020-06-02;72500;1294
1295;2020-06-04;105000;1295
1296;2020-06-02;49700;1296
1297;2020-05-28;60000;1297
1298;2020-05-18;36500;1298
1299;2020-05-29;140000;1299
1300;2020-04-28;567000;1300
1301;2020-05-27;87000;1301
1302;2020-05-29;100000;1302
1303;2020-06-04;300000;1303
1304;2020-05-26;68000;1304
1305;2020-06-02;225000;1305
1306;2020-06-15;22000;1306
1307;2020-05-27;60000;1307
1308;2020-06-11;147700;1308
1309;2020-06-05;1050000;1309
1310;2020-06-19;900000;1310
1311;2020-06-09;130000;1311
1312;2020-06-09;30000;1312
1313;2020-06-03;63300;1313
1314;2020-06-19;225000;1314
1315;2020-06-19;59000;1315
1316;2020-06-25;275000;1316
1317;2020-06-19;180000;1317
1318;2020-06-29;90000;1318
1319;2020-06-17;145000;1319
1320;2020-06-22;175000;1320
1321;2020-06-02;190000;1321
1322;2020-06-29;665000;1322
1323;2020-06-12;106764;1323
1324;2020-06-26;480000;1324
1325;2020-06-22;67000;1325
1326;2020-06-30;750000;1326
1327;2020-06-16;330000;1327
1328;2020-06-16;330000;1328
1329;2020-06-30;54000;1329
1330;2020-05-27;155000;1330
1331;2020-06-19;176000;1331
1332;2020-06-18;135000;1332
1333;2020-06-20;385000;1333
1334;2020-01-08;97500;1334
1335;2020-01-10;537700;1335
1336;2020-01-10;117000;1336
1337;2020-01-07;133950;1337
1338;2020-01-03;181875;1338
1339;2020-01-02;355680;1339
1340;2020-01-09;200750;1340
1341;2020-01-10;257161;1341
1342;2020-01-22;92000;1342
1343;2020-01-09;309000;1343
1344;2020-01-15;250700;1344
1345;2020-01-15;291000;1345
1346;2020-01-10;97000;1346
1347;2020-01-10;169600;1347
1348;2020-01-08;146880;1348
1349;2020-01-09;97800;1349
1350;2020-01-20;401000;1350
1351;2020-01-17;593800;1351
1352;2020-01-20;573000;1352
1353;2020-01-14;242000;1353
1354;2020-01-17;198000;1354
1355;2020-01-08;309000;1355
1356;2020-01-15;209000;1356
1357;2020-01-15;535000;1357
1358;2020-01-24;377000;1358
1359;2020-01-20;210000;1359
1360;2020-01-15;67200;1360
1361;2020-01-21;550000;1361
1362;2020-01-22;96000;1362
1363;2020-01-27;415000;1363
1364;2020-01-16;175000;1364
1365;2020-01-16;312000;1365
1366;2020-01-29;229000;1366
1367;2020-01-15;1350000;1367
1368;2020-01-27;315000;1368
1369;2020-01-20;196100;1369
1370;2020-01-29;96000;1370
1371;2020-01-20;169000;1371
1372;2020-01-31;325000;1372
1373;2020-01-29;87000;1373
1374;2020-01-21;137000;1374
1375;2020-01-31;118000;1375
1376;2020-01-29;243522;1376
1377;2020-01-24;315300;1377
1378;2020-01-29;140075;1378
1379;2020-01-23;312200;1379
1380;2020-01-15;195000;1380
1381;2020-01-24;192000;1381
1382;2020-02-06;207580;1382
1383;2020-01-14;515000;1383
1384;2020-02-06;181420;1384
1385;2020-02-07;210200;1385
1386;2020-01-27;112000;1386
1387;2020-01-29;499760;1387
1388;2020-01-29;274800;1388
1389;2020-01-20;84000;1389
1390;2020-01-30;100000;1390
1391;2020-01-31;211687;1391
1392;2020-01-31;182000;1392
1393;2020-02-12;150310;1393
1394;2020-01-28;380000;1394
1395;2020-02-06;240624;1395
1396;2020-01-30;347000;1396
1397;2020-02-03;259000;1397
1398;2020-02-06;76500;1398
1399;2020-02-03;291880;1399
1400;2020-01-31;142200;1400
1401;2020-02-13;61000;1401
1402;2020-02-17;146000;1402
1403;2020-01-22;251160;1403
1404;2020-01-31;75200;1404
1405;2020-02-07;415000;1405
1406;2020-02-07;296500;1406
1407;2020-02-10;425000;1407
1408;2020-01-27;31800;1408
1409;2020-02-14;138000;1409
1410;2020-02-07;92000;1410
1411;2020-02-05;107100;1411
1412;2020-02-06;361500;1412
1413;2020-02-14;221500;1413
1414;2020-02-14;650000;1414
1415;2020-01-27;168700;1415
1416;2020-02-12;169000;1416
1417;2020-02-12;189150;1417
1418;2020-02-19;273600;1418
1419;2020-02-07;104370;1419
1420;2020-02-07;315250;1420
1421;2020-02-14;470315;1421
1422;2020-02-21;292500;1422
1423;2020-02-06;194500;1423
1424;2020-01-28;288000;1424
1425;2020-01-28;203000;1425
1426;2020-02-05;83000;1426
1427;2020-02-11;323000;1427
1428;2020-02-18;111000;1428
1429;2020-02-20;391000;1429
1430;2020-02-03;123000;1430
1431;2020-02-17;343000;1431
1432;2020-02-07;127000;1432
1433;2020-02-13;75000;1433
1434;2020-02-19;44000;1434
1435;2020-02-28;212000;1435
1436;2020-02-28;175800;1436
1437;2020-02-27;188000;1437
1438;2020-02-17;340400;1438
1439;2020-03-03;194000;1439
1440;2020-02-19;637000;1440
1441;2020-02-20;617785;1441
1442;2020-02-20;203000;1442
1443;2020-02-25;212253;1443
1444;2020-02-27;134000;1444
1445;2020-02-27;154380;1445
1446;2020-02-13;130000;1446
1447;2020-02-28;370000;1447
1448;2020-02-21;45000;1448
1449;2020-03-09;93090;1449
1450;2020-02-21;550000;1450
1451;2020-03-02;192650;1451
1452;2020-02-14;305000;1452
1453;2020-02-21;283000;1453
1454;2020-02-28;67000;1454
1455;2020-02-27;195000;1455
1456;2020-03-04;160000;1456
1457;2020-03-04;484900;1457
1458;2020-02-28;245000;1458
1459;2020-02-27;890000;1459
1460;2020-02-19;135000;1460
1461;2020-03-06;262000;1461
1462;2020-02-26;350000;1462
1463;2020-02-19;228000;1463
1464;2020-02-24;258300;1464
1465;2020-03-13;155000;1465
1466;2020-02-20;294844.72;1466
1467;2020-03-06;75000;1467
1468;2020-03-06;311930;1468
1469;2020-03-09;253000;1469
1470;2020-03-10;479000;1470
1471;2020-03-04;413000;1471
1472;2020-02-11;302500;1472
1473;2020-03-03;216910;1473
1474;2020-03-16;225000;1474
1475;2020-03-16;185000;1475
1476;2020-02-18;103500;1476
1477;2020-03-12;157000;1477
1478;2020-03-05;192000;1478
1479;2020-03-16;114000;1479
1480;2020-03-12;162500;1480
1481;2020-03-06;75500;1481
1482;2020-03-10;65500;1482
1483;2020-03-10;65000;1483
1484;2020-02-28;461000;1484
1485;2020-03-02;218000;1485
1486;2020-03-02;386000;1486
1487;2020-03-18;103000;1487
1488;2020-02-28;236030;1488
1489;2020-02-26;159000;1489
1490;2020-03-16;287000;1490
1491;2020-03-24;399400;1491
1492;2020-03-16;153000;1492
1493;2020-03-27;145000;1493
1494;2020-03-05;168000;1494
1495;2020-03-16;102500;1495
1496;2020-03-09;430000;1496
1497;2020-03-24;131800;1497
1498;2020-04-02;52000;1498
1499;2020-04-06;62000;1499
1500;2020-04-02;315000;1500
1501;2020-03-03;133250;1501
1502;2020-03-19;330000;1502
1503;2020-03-17;332000;1503
1504;2020-04-07;126000;1504
1505;2020-03-16;88000;1505
1506;2020-02-14;187140;1506
1507;2020-03-16;269000;1507
1508;2020-04-09;335000;1508
1509;2020-04-10;195000;1509
1510;2020-04-09;177000;1510
1511;2020-03-27;60000;1511
1512;2020-04-15;213000;1512
1513;2020-03-12;273000;1513
1514;2020-04-16;181700;1514
1515;2020-02-26;245000;1515
1516;2020-03-06;400000;1516
1517;2020-04-07;350000;1517
1518;2020-04-07;89000;1518
1519;2020-03-31;96700;1519
1520;2020-04-10;108000;1520
1521;2020-03-30;750000;1521
1522;2020-04-24;218000;1522
1523;2020-04-06;78000;1523
1524;2020-03-31;494000;1524
1525;2020-04-23;510000;1525
1526;2020-04-23;237000;1526
1527;2020-03-16;164000;1527
1528;2020-04-23;229000;1528
1529;2020-04-14;92500;1529
1530;2020-04-09;205000;1530
1531;2020-04-10;177600;1531
1532;2020-04-15;300000;1532
1533;2020-03-05;90000;1533
1534;2020-03-19;358000;1534
1535;2020-04-28;117475;1535
1536;2020-04-30;145000;1536
1537;2020-04-24;129700;1537
1538;2020-04-24;85000;1538
1539;2020-03-23;239000;1539
1540;2020-04-24;94000;1540
1541;2020-05-06;154000;1541
1542;2020-04-20;313520;1542
1543;2020-03-27;80000;1543
1544;2020-04-17;94340;1544
1545;2020-04-17;140000;1545
1546;2020-03-17;117000;1546
1547;2020-04-03;158000;1547
1548;2020-05-12;145500;1548
1549;2020-05-05;100000;1549
1550;2020-05-12;163000;1550
1551;2020-03-03;160000;1551
1552;2020-04-16;208000;1552
1553;2020-04-21;267000;1553
1554;2020-05-14;333200;1554
1555;2020-05-14;375000;1555
1556;2020-05-14;136350;1556
1557;2020-05-06;440000;1557
1558;2020-03-24;102000;1558
1559;2020-05-11;149500;1559
1560;2020-04-22;255000;1560
1561;2020-03-10;142000;1561
1562;2020-05-11;132500;1562
1563;2020-02-20;105000;1563
1564;2020-05-07;138000;1564
1565;2020-05-14;252000;1565
1566;2020-05-18;151900;1566
1567;2020-05-05;182000;1567
1568;2020-04-30;185000;1568
1569;2020-05-18;274000;1569
1570;2020-05-18;237000;1570
1571;2020-05-15;240000;1571
1572;2020-05-19;91500;1572
1573;2020-05-06;214000;1573
1574;2020-04-27;138500;1574
1575;2020-05-07;97500;1575
1576;2020-05-14;96500;1576
1577;2020-05-19;142500;1577
1578;2020-04-03;109900;1578
1579;2020-05-15;574200;1579
1580;2020-05-15;80000;1580
1581;2020-05-15;95000;1581
1582;2020-05-07;90000;1582
1583;2020-05-15;95000;1583
1584;2020-05-25;129000;1584
1585;2020-05-20;130000;1585
1586;2020-05-11;185150;1586
1587;2020-05-29;3000;1587
1588;2020-05-27;452000;1588
1589;2020-05-19;165000;1589
1590;2020-05-27;170250;1590
1591;2020-05-26;334000;1591
1592;2020-05-18;375550;1592
1593;2020-05-29;173000;1593
1594;2020-05-14;52000;1594
1595;2020-05-20;297000;1595
1596;2020-05-29;120000;1596
1597;2020-05-14;150000;1597
1598;2020-05-11;152000;1598
1599;2020-05-18;454100;1599
1600;2020-05-19;199000;1600
1601;2020-05-14;158000;1601
1602;2020-05-20;142000;1602
1603;2020-04-29;232000;1603
1604;2020-05-20;148000;1604
1605;2020-05-25;79000;1605
1606;2020-05-12;555000;1606
1607;2020-05-25;360000;1607
1608;2020-05-15;302000;1608
1609;2020-05-29;96000;1609
1610;2020-05-28;175000;1610
1611;2020-05-11;340000;1611
1612;2020-05-29;527000;1612
1613;2020-05-29;383800;1613
1614;2020-05-27;235600;1614
1615;2020-05-13;189000;1615
1616;2020-05-12;135000;1616
1617;2020-05-26;150000;1617
1618;2020-05-27;330000;1618
1619;2020-05-28;152000;1619
1620;2020-05-29;202000;1620
1621;2020-05-29;130000;1621
1622;2020-06-02;125000;1622
1623;2020-06-01;180000;1623
1624;2020-06-03;67000;1624
1625;2020-05-25;330000;1625
1626;2020-05-28;475000;1626
1627;2020-06-09;65500;1627
1628;2020-06-09;102010;1628
1629;2020-05-13;211800;1629
1630;2020-06-05;214765;1630
1631;2020-06-12;208000;1631
1632;2020-06-05;250000;1632
1633;2020-05-28;85000;1633
1634;2020-06-10;66000;1634
1635;2020-05-29;282000;1635
1636;2020-06-12;1264184.8;1636
1637;2020-06-05;63500;1637
1638;2020-05-29;770500;1638
1639;2020-03-23;240000;1639
1640;2020-06-15;115000;1640
1641;2020-06-10;370000;1641
